"","R","m","cov","seasonality","nparams","NLL","AIC","min_R2","median_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"39","DE",2,"hdr","no_seas",72,14669.4662357577,29482.9324715153,0.783174691940775,0.939656350558971,0.976231866645525,8,1,0,"0 ","ElevWs,PctAlluvCoastWs,RckDepWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,WtDepWs","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,WtDepWs,RckDepWs,BFIWs",NA,NA,"-0.715711658018873,0.650903735130358,0.634635583252263,0.624759387610736,0.584995261875482,-0.578949589078616","0.548086937395685,0.437247577754654,-0.391168203138486,-0.336991386652256,0.336492256869964,-0.183579234319587",NA,NA,"ElevWs,PctUrbOp2011WsRp100,RdDensWsRp100,PctUrbLo2011WsRp100,PctImp2006WsRp100,PopDen2010Ws",NA,"-0.805027222249254,0.764556337281258,0.676156087186682,0.644057701368794,0.625057471369366,0.609079253509454",NA
"40","DE",2,"hd","no_seas",72,14309.5343931865,28763.0687863729,0.763612831989227,0.942579617857264,0.977590663358491,32,5,0,"0 ","WtDepWs,ElevWs,PctAlluvCoastWs,PctUrbLo2011WsRp100,PctUrbOp2011WsRp100,PctImp2006WsRp100","RunoffWs,PctUrbOp2011WsRp100,PermWs,ElevWs,RdDensWsRp100,PopDen2010Ws",NA,NA,"-0.762394438794492,-0.761301140283135,0.630593678259068,0.609384096052901,0.608638063667105,0.564531158719524","0.715880354966367,-0.326762618917735,-0.320629526083427,0.296757068416597,-0.26112767853832,-0.241180791336798",NA,NA,"PctAlluvCoastWs,RckDepWs,PctIce2011Ws,ElevWs,WtDepWs,PctUrbOp2011WsRp100",NA,"-0.575849859565107,-0.545682750617627,0.464198471833834,0.459760816333038,0.435310227805943,-0.40042100767343",NA
"41","DE",2,"atpc","no_seas",96,14239.4047900907,28670.8095801814,0.765202717948088,0.944903002328285,0.977667915046129,8,1,0,"0 ","ElevWs,WtDepWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,PctAlluvCoastWs,PctImp2006WsRp100","RunoffWs,PctUrbOp2011WsRp100,PermWs,ElevWs,RdDensWsRp100,PopDen2010Ws",NA,NA,"-0.770295153436464,-0.74701957393117,0.626301849300141,0.617537118510294,0.596271420089148,0.573766939260393","0.711557401528648,-0.343708853614404,-0.332305534029726,0.314023522358446,-0.272608491777303,-0.257210854517662",NA,NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctIce2011Ws,PctUrbLo2011WsRp100","RunoffWs,WsAreaSqKm,OmWs,PctUrbLo2011WsRp100,PctImp2006WsRp100,PopDen2010Ws","0.598344642946825,0.548013411748057,-0.488334459032023,-0.47940404581108,-0.479298312112801,0.424055997903406","-0.280236258850987,-0.263526853443397,0.262027552890099,0.179706814472027,0.177775599259797,0.170590521799647"
"42","DE",2,"none","no_seas",48,14719.224036843,29534.4480736859,0.778954444891785,0.939459840521334,0.976264048764436,47,5,0,"0 ","ElevWs,PctAlluvCoastWs,RckDepWs,PctUrbOp2011WsRp100,WtDepWs,PctUrbLo2011WsRp100","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,WtDepWs,BFIWs",NA,NA,"-0.711534827031811,0.655931237189597,0.638841583609867,0.620046986380016,-0.589238663865199,0.582740196233346","0.550036187848038,0.428591401596305,-0.370346515006246,0.31778782430017,-0.31488282742579,-0.178284644379157",NA,NA,NA,NA,NA,NA
"43","DE",3,"at","fixed_factors",382,12760.9351701034,26285.8703402069,0.870474708789946,0.956865186568186,0.982375952733386,27,2,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PermWs,WtDepWs,RdDensWsRp100,PctAlluvCoastWs",NA,"-0.754797123227024,0.564779240750963,-0.532999512655409,0.532163339238631,0.493515711478048,-0.284521916632982","0.806940612777984,0.601321195303588,-0.593626194407599,-0.476540774950215,-0.352080475053333,-0.347266795069427","-0.483894147981812,0.419845903119249,0.356652316047805,0.327162709163059,0.243095036032646,-0.157620526212417",NA,"WtDepWs,PctIce2011Ws,PctAlluvCoastWs,ElevWs,RckDepWs,PctGlacLakeFineWs",NA,"-0.577441547596211,-0.561880562277608,0.526076933520281,-0.498730888586471,0.486884735174898,0.395098563449245",NA
"44","DE",3,"mt","fixed_factors",382,12776.8410502501,26317.6821005002,0.874163754043979,0.95553630896,0.98231618213489,23,2,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,RckDepWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100","RunoffWs,BFIWs,PermWs,WtDepWs,RdDensWsRp100,OmWs",NA,"-0.76415748307649,0.572527927543232,-0.540715784549431,0.532433254648641,0.489207938030301,-0.300169318996337","0.800463527822907,-0.585290349232035,0.585034870874554,-0.471833473051407,-0.317914785918711,-0.316918998237415","-0.443169828894331,0.396891769467752,0.349353624597005,0.287570603440588,0.233770051841952,0.168656419628302",NA,"WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RckDepWs,RunoffWs,ElevWs",NA,"-0.497799562312706,-0.471543442837014,0.469628238194531,0.452597638349746,0.407639062608756,-0.376652834074927",NA
"45","DE",3,"pc","fixed_factors",382,12850.6686869468,26465.3373738935,0.873036955344513,0.955107026086432,0.982604702017624,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,RckDepWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100","RunoffWs,BFIWs,PermWs,RdDensWsRp100,WtDepWs,OmWs",NA,"-0.760605085983634,0.57354578852215,-0.547548935369369,0.537286718414549,0.494571849177569,-0.316777915415662","0.781992081864105,-0.557752161167407,0.555517200985573,-0.438042445088613,-0.303112076722811,-0.297547662195537","-0.414286376984029,0.393566555414392,0.365009780012187,0.259018024859978,0.212448285102282,0.198607066096733",NA,"ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,OmWs,PctUrbLo2011WsRp100,PopDen2010Ws",NA,"-0.547519797105053,-0.474174100198997,0.404285162105742,0.367923443274633,0.331735322284932,0.318494586221622",NA
"46","DE",3,"hdr","fixed_factors",382,12808.6924466772,26381.3848933544,0.875258281676697,0.956457652476873,0.982966592970357,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,RckDepWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100","RunoffWs,BFIWs,PermWs,RdDensWsRp100,WtDepWs,OmWs",NA,"-0.768422241851576,0.57763713322397,-0.556575610893781,0.54166356333566,0.492895804436677,-0.330594542832291","0.717970145785465,-0.497401352793465,0.476013078738237,-0.402813500181871,-0.250054672152711,-0.224300915512757","-0.413203832587333,0.381084378075008,0.355041814388346,0.247974837001509,0.222146794613348,0.196484394367672",NA,"RunoffWs,WsAreaSqKm,ElevWs,PctUrbOp2011WsRp100,PctGlacLakeFineWs,PermWs",NA,"-0.499476997003047,-0.480261389607321,-0.369007104410525,0.337968493468258,0.310305119666635,0.300560650715021",NA
"47","DE",3,"hd","fixed_factors",382,12765.3437131796,26294.6874263592,0.87006846532247,0.957044672790191,0.982449015456374,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PermWs,WtDepWs,RdDensWsRp100,PctUrbOp2011WsRp100",NA,"-0.752772885129615,0.561305413678799,-0.534800983061933,0.530279846630668,0.49647628500126,-0.284018470869937","0.80901819381837,0.60002519962456,-0.597561373666118,-0.477157639594254,-0.361391345431511,-0.356142988321428","-0.484035536686665,0.42192160322328,0.36270315505016,0.312961043813052,0.251310170007597,0.161103861540509",NA,"WtDepWs,PctIce2011Ws,PctAlluvCoastWs,ElevWs,RckDepWs,PctGlacLakeFineWs",NA,"0.595976847212176,0.565046370155836,-0.549200507797473,0.535113540326368,-0.514152465831106,-0.400443332829939",NA
"48","DE",3,"atpc","fixed_factors",406,12735.785208693,26283.5704173861,0.870664721950254,0.957100392392894,0.982560468766965,11,1,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100,PctUrbLo2011WsRp100","RunoffWs,BFIWs,PermWs,WtDepWs,RdDensWsRp100,PctAlluvCoastWs",NA,"-0.754059609913853,0.564755478287749,-0.53325050748531,0.530569746152614,0.494436558595426,-0.284894313095651","0.803026181300212,0.602550193233428,-0.591207534545082,-0.472661333618253,-0.346412471747663,-0.339084002816506","-0.48800331811442,0.423799029505628,0.354351294918158,0.33348872455233,0.23908946652775,-0.162362059720341",NA,"WtDepWs,PctIce2011Ws,PctAlluvCoastWs,ElevWs,RckDepWs,PctGlacLakeFineWs","ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,OmWs,RunoffWs,PopDen2010Ws","-0.57784038970602,-0.562132613585594,0.523423552873318,-0.488706263961593,0.487581675053769,0.39314770000034","-0.465955938740511,-0.457212677125089,0.352420507287445,0.339780407778682,-0.286440262231311,0.27955488638381"
"49","DE",3,"none","fixed_factors",358,12877.6636322446,26471.3272644892,0.873033926118795,0.954787154869779,0.982403008200965,7,1,0,"0 ","WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,RunoffWs,ElevWs","WtDepWs,RckDepWs,PctIce2011Ws,PctAlluvCoastWs,PctUrbLo2011WsRp100,RdDensWsRp100","RunoffWs,BFIWs,PermWs,RdDensWsRp100,WtDepWs,OmWs",NA,"-0.762225225768646,0.57461780539419,-0.547587880414665,0.539201910157475,0.492093610677921,-0.318173087568868","0.78390785645419,-0.557981621691698,0.551989087676804,-0.438988273264873,-0.309128132149038,-0.300897335799455","-0.406134421804909,0.387156558353582,0.364460332151404,0.259606874933379,0.205910914057781,0.202611528684174",NA,NA,NA,NA,NA
"50","DE",3,"at","fourier",142,13394.9885801792,27073.9771603584,0.873885513933801,0.946102225284843,0.982169746515172,8,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","PctIce2011Ws,RunoffWs,RckDepWs,WtDepWs,PctAlluvCoastWs,WsAreaSqKm","BFIWs,WtDepWs,PermWs,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100,PctImp2006WsRp100",NA,"0.639753690846982,-0.595937764491134,0.517969236218606,-0.477865932480679,0.400578998063397,-0.332472470841686","-0.567790680266344,0.447072667046428,0.414285577974329,-0.412038839735098,0.296761744264686,0.171780617115025","0.233875325883498,0.207980833784342,0.207460665298719,-0.206368883566637,-0.200012774328049,-0.185065201983993",NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,PctGlacLakeFineWs",NA,"0.512503188411964,0.354214750652738,-0.324577487316223,-0.310400700912437,0.23507284938845,0.219153711158738",NA
"51","DE",3,"mt","fourier",142,13379.9593648599,27043.9187297198,0.877452145946888,0.945342561782062,0.982111338617343,7,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","PctIce2011Ws,RckDepWs,WtDepWs,RunoffWs,PctAlluvCoastWs,OmWs","PermWs,BFIWs,OmWs,PctGlacLakeFineWs,PctIce2011Ws,RckDepWs",NA,"-0.636041044534469,0.632641884333476,0.536612044455864,-0.504917830511225,0.418027015660945,-0.348387516289361","-0.570824255260636,0.447725739408731,-0.419819372101177,0.342508677541773,0.305648823276989,0.182178644239768","0.262505723514437,0.242586478318387,0.190089950969607,0.163895230789439,-0.150849911330582,0.141202241765013",NA,"RunoffWs,PctAlluvCoastWs,BFIWs,PctIce2011Ws,RckDepWs,PctGlacLakeFineWs",NA,"0.496827767848854,0.308346303367402,-0.26381967656063,-0.259595218233274,0.207077075583194,0.174694944214814",NA
"52","DE",3,"pc","fourier",142,13551.9376382641,27387.8752765283,0.876487941564648,0.945327046167683,0.982546370018123,8,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","PctIce2011Ws,WtDepWs,RckDepWs,PctAlluvCoastWs,RunoffWs,WsAreaSqKm","PctIce2011Ws,RckDepWs,PermWs,PctGlacLakeFineWs,PctAlluvCoastWs,OmWs",NA,"0.636236016062826,-0.544953898745817,0.501224015108132,-0.465123769418678,0.377010217531181,-0.357094891233889","-0.561760417850648,-0.431440517050597,0.428902901993077,0.23318046307779,0.227091460276992,0.199885854065202","0.266490628010061,-0.239184925199378,-0.23078069317107,-0.223296044009623,-0.192641433540823,-0.168800973633415",NA,"RunoffWs,ElevWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,PctImp2006WsRp100,PopDen2010Ws",NA,"-0.391560964359147,-0.375751989047467,0.375529485491325,0.360432914900779,0.348798608257535,0.343338565104415",NA
"53","DE",3,"hdr","fourier",142,13538.1300540746,27360.2601081492,0.853268309996997,0.948446172605327,0.984010424085986,9,1,0,"0 ","RunoffWs,PctAlluvCoastWs,WtDepWs,PctIce2011Ws,BFIWs,RckDepWs","WtDepWs,PctUrbLo2011WsRp100,ElevWs,PctImp2006WsRp100,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100","PermWs,PctGlacLakeFineWs,OmWs,ElevWs,PctCrop2011Ws,RckDepWs",NA,"0.653594881855142,0.448042091163426,-0.430325594028329,-0.421156620287829,-0.352330917043027,0.315289515162432","0.539329923698683,-0.422325896668733,0.419809527755667,-0.397385038754169,-0.380220157351545,-0.37783607223783","0.301900504960486,0.283739792273065,0.208939598554799,-0.175630996015788,0.170698295272346,0.16865786343669",NA,"RunoffWs,ElevWs,WsAreaSqKm,PctUrbOp2011WsRp100,OmWs,RdDensWsRp100",NA,"-0.548590169799768,-0.382297477309733,-0.37264289938932,0.357979095406864,0.310482311175939,0.289801501752506",NA
"54","DE",3,"hd","fourier",142,13430.6550413289,27145.3100826577,0.873124390192787,0.945858409327206,0.98257484458634,53,4,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","PctIce2011Ws,RckDepWs,RunoffWs,PopDen2010Ws,PctUrbHi2011WsRp100,PctUrbMd2011WsRp100","BFIWs,WtDepWs,PermWs,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100,PctImp2006WsRp100",NA,"0.651031967687936,-0.565676337833747,0.506804600400751,-0.467022159951624,0.381542109682267,-0.342904143305305","-0.470174257791141,0.328558618476571,0.243338194001311,-0.222176281360371,-0.217769920953922,-0.213536902289008","0.24037576256116,0.228216118433801,0.227592265585961,-0.183802261595473,-0.176429054880882,-0.161451733927174",NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,PctGlacLakeFineWs",NA,"-0.456723349292982,-0.329224130603909,0.319327130395657,0.276645406053221,-0.239013967805335,-0.232146189690157",NA
"55","DE",3,"atpc","fourier",166,13348.7808488292,27029.5616976584,0.875535169954821,0.946378155254219,0.982257950874591,15,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","PctIce2011Ws,WtDepWs,RckDepWs,RunoffWs,PctAlluvCoastWs,OmWs","BFIWs,PermWs,OmWs,WtDepWs,PctGlacLakeFineWs,RunoffWs",NA,"0.633695182261455,-0.614289395124124,0.525159061669613,-0.483966644055779,0.408673119313717,-0.336724873226508","-0.602104989945558,-0.467302370588025,0.462371491391625,0.399643548329534,0.344635024892425,0.169666033577022","0.254439272793426,0.254403991588399,0.180634821357195,0.176858170043392,0.166610952967493,-0.163003773933704",NA,"RunoffWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs,PctGlacLakeFineWs","ElevWs,RunoffWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,PctImp2006WsRp100,PopDen2010Ws","0.509910033800926,0.373187280189822,-0.344193468217348,-0.322393523784005,0.250197145661544,0.233830589541393","-0.4208081012293,-0.403337494376903,0.402308740256527,0.370492913974228,0.359782720038882,0.357079100077599"
"56","DE",3,"none","fourier",118,13601.9452199308,27439.8904398616,0.869503873272012,0.945604210525543,0.982768238224239,8,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,BFIWs,RckDepWs","PctIce2011Ws,RunoffWs,RckDepWs,PopDen2010Ws,PctUrbHi2011WsRp100,WsAreaSqKm","PctIce2011Ws,PctUrbMd2011WsRp100,PctGlacLakeFineWs,PctUrbHi2011WsRp100,RckDepWs,PctImp2006WsRp100",NA,"0.647277510604477,-0.502654587194543,0.48202767703119,-0.444683139103236,-0.355873155845294,0.352226571616583","-0.452791917399564,0.292329935468999,0.273799533482471,-0.261138801756265,-0.243696581766651,0.240821444938729","-0.241199498326825,-0.212508963551567,0.206650250805037,-0.206386706327772,0.193340446876442,-0.187764307854476",NA,NA,NA,NA,NA
"57","DE",3,"at","no_seas",94,13886.2746537669,27960.5493075337,0.809090643441258,0.945689465228874,0.983138735062956,16,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","RunoffWs,PctUrbOp2011WsRp100,PermWs,ElevWs,PopDen2010Ws,PctUrbLo2011WsRp100","ElevWs,RunoffWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,PopDen2010Ws,PctImp2006WsRp100",NA,"-0.697365588785673,0.593706961763197,0.568546768784481,-0.474017981751505,0.424900680191697,-0.365744219992996","0.66791223202842,-0.522313558973731,-0.503540770395411,0.489840555689385,-0.435413582736837,-0.429766635601975","0.600939053808905,0.545167438827139,-0.533638778538925,-0.436184960154662,-0.431779944130291,-0.42590495010164",NA,"PctAlluvCoastWs,RckDepWs,PctIce2011Ws,WtDepWs,ElevWs,PctUrbLo2011WsRp100",NA,"0.582250002363754,0.515796702035319,-0.453521268311629,-0.447871089953859,-0.443465251048148,0.382786113838398",NA
"58","DE",3,"mt","no_seas",94,13895.9305984476,27979.8611968951,0.81963139564531,0.946227034882821,0.983134210538299,8,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","RunoffWs,PctUrbOp2011WsRp100,ElevWs,PermWs,PopDen2010Ws,PctUrbLo2011WsRp100","ElevWs,PctUrbOp2011WsRp100,RunoffWs,PctUrbLo2011WsRp100,PopDen2010Ws,PctImp2006WsRp100",NA,"-0.69230645985099,0.604955603362174,0.563575540129604,-0.484080331298131,0.416995191763993,-0.368991449823079","0.644496707810649,-0.561916380847303,0.517760447456223,-0.502685667265448,-0.480785356760924,-0.478907202920811","0.610303953608998,-0.52950268410254,0.524476455094307,-0.434849199075262,-0.426050204865446,-0.422165551973729",NA,"PctAlluvCoastWs,RckDepWs,PctIce2011Ws,WtDepWs,ElevWs,PctUrbLo2011WsRp100",NA,"0.568834771669857,0.504414732339693,-0.438889428088115,-0.431150981993864,-0.421969120158045,0.357435137953647",NA
"59","DE",3,"pc","no_seas",94,14275.7123137127,28739.4246274253,0.818523042879103,0.942783270947973,0.983142858084181,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctIce2011Ws,RckDepWs,ElevWs","RunoffWs,PctAlluvCoastWs,OmWs,PctIce2011Ws,ElevWs,PctUrbOp2011WsRp100","ElevWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,PctImp2006WsRp100,RdDensWsRp100,PopDen2010Ws",NA,"-0.620298533444111,0.583309751348331,0.53137141545469,-0.488395474554086,0.457533882980115,-0.355555729495331","0.553563686496638,0.240653827700811,-0.222038368930151,-0.219327423647383,0.168367396903955,-0.157344972028395","-0.805491079977935,0.748091272442978,0.685223023155178,0.652505143242676,0.637927625222386,0.63733550222858",NA,"PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,PctGlacLakeFineWs,RdDensWsRp100",NA,"-0.415957103001718,-0.397780168203236,0.333415715684265,-0.248751483436996,-0.239762374058153,-0.230068271549105",NA
"60","DE",3,"hdr","no_seas",94,14304.1912628554,28796.3825257108,0.813390120158732,0.945626474950175,0.983387555010778,8,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RckDepWs,PctIce2011Ws,RunoffWs,ElevWs","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,WtDepWs,OmWs","ElevWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,RdDensWsRp100,PermWs,PctImp2006WsRp100",NA,"-0.64310994717695,0.608125874129031,0.491912244339305,-0.491510075664276,0.480461873166942,-0.410449305898328","0.565008202850502,0.354939156191739,-0.332261634954189,0.250022782857356,-0.220787608018169,-0.162280960469065","-0.749913314763061,0.696936416436897,0.634704764630946,0.61510790870172,0.609764171154769,0.604206204870143",NA,"ElevWs,PctUrbOp2011WsRp100,RdDensWsRp100,RunoffWs,PermWs,PctUrbLo2011WsRp100",NA,"-0.72973300419478,0.711924385691203,0.647547902707359,-0.599795944925414,0.58757438346033,0.556774912313825",NA
"61","DE",3,"hd","no_seas",94,13935.5739751442,28059.1479502884,0.810291891749032,0.946070838248011,0.98337786010383,8,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","RunoffWs,PctUrbOp2011WsRp100,ElevWs,PermWs,PctUrbLo2011WsRp100,PopDen2010Ws","RunoffWs,ElevWs,PctUrbOp2011WsRp100,PermWs,PopDen2010Ws,PctUrbLo2011WsRp100",NA,"-0.680736488570593,0.595714192898248,0.567275923914767,-0.468210190776443,0.418732021657651,-0.366743106379878","0.59730854391689,-0.584387859408756,0.574546622654362,-0.542443827063432,-0.501134357332194,-0.495961335736365","0.576320426241372,0.559861370106448,-0.502085962718743,-0.404281504230921,-0.402225044061251,-0.401147816077095",NA,"PctAlluvCoastWs,RckDepWs,PctIce2011Ws,ElevWs,WtDepWs,PctUrbOp2011WsRp100",NA,"-0.577242880149359,-0.523083263004491,0.451900949690447,0.451187258955274,0.433925831718988,-0.389206344445128",NA
"62","DE",3,"atpc","no_seas",118,13851.6730935081,27939.3461870162,0.809639536386022,0.946543579523585,0.983248339092854,8,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs","RunoffWs,PctUrbOp2011WsRp100,PermWs,ElevWs,PopDen2010Ws,PctUrbLo2011WsRp100","ElevWs,RunoffWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,PopDen2010Ws,PctImp2006WsRp100",NA,"-0.697500013328867,0.594633180896784,0.567290682394974,-0.473979677256693,0.422940985761662,-0.3673474994793","0.665460444186092,-0.518909282590331,-0.496122621409284,0.486557137848708,-0.432954583645543,-0.427777743767077","0.59485591987592,0.544140511251125,-0.528988578590272,-0.432641159257552,-0.427919115030779,-0.422313366465217",NA,"PctAlluvCoastWs,RckDepWs,ElevWs,WtDepWs,PctIce2011Ws,PctUrbLo2011WsRp100","RunoffWs,OmWs,WsAreaSqKm,PctAlluvCoastWs,RckDepWs,PctUrbLo2011WsRp100","0.598356830418401,0.526934934666662,-0.480711156062852,-0.478873748667675,-0.468056700807077,0.421972710541393","-0.298132812211754,0.2663245112833,-0.257921565318688,-0.171682178992523,-0.167128366361639,0.144913053493462"
"63","DE",3,"none","no_seas",70,14346.5993674138,28833.1987348276,0.814918420290458,0.942646508323435,0.982944840383161,9,1,0,"0 ","WtDepWs,PctAlluvCoastWs,RunoffWs,PctIce2011Ws,RckDepWs,ElevWs","RunoffWs,PctAlluvCoastWs,PctIce2011Ws,OmWs,RckDepWs,WsAreaSqKm","ElevWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,RdDensWsRp100,PctImp2006WsRp100,PctAlluvCoastWs",NA,"-0.611905879492966,0.590305800417105,0.50465886949816,-0.490217256161534,0.473522820134773,-0.370116851331401","0.546294422383593,0.305057144385994,-0.270334815810379,-0.201603213443326,0.193817225048744,0.13855958580178","-0.761592000916131,0.702887777943921,0.641510219062406,0.618434441123169,0.610270688584497,0.608880408330105",NA,NA,NA,NA,NA
"64","DUE",1,"at","fixed_factors",360,13068.5977788971,26857.1955577943,0.780685381393672,0.948838114890865,0.980031491726373,16,2,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.621007183824633,-0.574624636304978,0.505422733207107,-0.417953770587635,0.374645743764365,-0.328049133647283",NA,NA,NA,"WtDepWs,ElevWs,PctIce2011Ws,PctAlluvCoastWs,BFIWs,PctGlacLakeFineWs",NA,"-0.485505670664714,-0.469770431080166,-0.451101937029522,0.447499529811529,-0.413741402625902,0.401188520330311",NA
"65","DUE",1,"mt","fixed_factors",360,13080.6425167426,26881.2850334853,0.779212573618034,0.948660743353742,0.979811077482966,6,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.614478065152664,-0.604842941039238,0.525049788409115,-0.4440060958289,0.38790686192563,-0.341803986588584",NA,NA,NA,"RunoffWs,PctGlacLakeFineWs,PctAlluvCoastWs,WtDepWs,BFIWs,PctIce2011Ws",NA,"0.413543423212804,0.372200318162672,0.371617950319979,-0.363756900607126,-0.353625894946644,-0.34393176490858",NA
"66","DUE",1,"pc","fixed_factors",360,13151.941829556,27023.8836591119,0.778842808354891,0.948671855888128,0.97920834754936,6,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.610441378847154,-0.595921352575912,0.527927988165357,-0.453055370102075,0.402554352619984,-0.365665612404542",NA,NA,NA,"ElevWs,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100,WsAreaSqKm,PctImp2006WsRp100,PopDen2010Ws",NA,"-0.602406065188204,0.462825564723797,0.434311007054091,-0.433524399693945,0.411224464987097,0.390614166296286",NA
"67","DUE",1,"hdr","fixed_factors",360,13093.4176799611,26906.8353599221,0.779553821885615,0.949688450285431,0.979419106755464,6,1,0,"0 ","WtDepWs,RunoffWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"-0.660682371482555,0.582587470823668,0.552217058980075,-0.514677356961411,0.451807696265798,-0.373047160867738",NA,NA,NA,"ElevWs,PctUrbOp2011WsRp100,WtDepWs,RdDensWsRp100,PctIce2011Ws,PctUrbLo2011WsRp100",NA,"-0.592000346377054,0.561051815887899,-0.543877416704519,0.538731230779775,-0.514688391838835,0.458198227272722",NA
"68","DUE",1,"hd","fixed_factors",360,13073.2051434257,26866.4102868514,0.781280533797942,0.948859346830791,0.979997502858589,6,1,0,"0 ","RunoffWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,NA,NA,"0.626029030617257,-0.570186169386447,0.499778969904991,-0.418901539903151,0.369527142323315,-0.332675420793194",NA,NA,NA,"ElevWs,WtDepWs,PctAlluvCoastWs,PctIce2011Ws,RckDepWs,BFIWs",NA,"0.504557785192786,0.494566704866914,-0.464172186165251,0.449457621799996,-0.410574248637223,0.40808206175235",NA
